"","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","crawlId","created","dataGeneralizations","datasetID","datasetKey","datasetName","dateIdentified","day","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNumber","fullCountry","furtherInformationURL","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://rs.tdwg.org/dwc/terms/sampleSizeUnit","http://rs.tdwg.org/dwc/terms/sampleSizeValue","http://unknown.org/habitatproperty","http://unknown.org/nick","http://unknown.org/occurrenceDetails","http://unknown.org/recordEnteredBy","http://unknown.org/recordId","identificationID","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","installationKey","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","materialSampleID","modified","month","municipality","namePublishedIn","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","organismName","organismRemarks","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentEventID","phylum","phylumKey","preparations","previousIdentifications","programmeAcronym","projectId","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","sampleSizeUnit","samplingProtocol","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate"
"1669","Spodoptera litura Fabricius, 1775",5109882,NA,NA,"<U+53F0><U+5317><U+5E02>","http://twmoth.tesri.gov.tw/peo/FBMothInfo/104483",NA,NA,"HUMAN_OBSERVATION","104483","Insecta",216,"<U+5927><U+6E9D><U+6EAA><U+89AA><U+6C34><U+6B65><U+9053>, <U+53F0><U+5317><U+5E02>, Taiwan",NA,NA,NA,NA,"Taiwan",151,NA,NA,NA,"e0b8cb67-6667-423d-ab71-08021b6485f3",NA,NA,11,NA,NA,NA,NA,NA,NA,"2016-06-11T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"Taiwan, Province of China",NA,"1841051073","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TwMoth104483",1,NA,"08eefeeb-e20f-4482-8e0f-f218547e2f50","tesri",NA,"TW","1841051073","Animalia",1,NA,"2020-09-27T01:31:04.090+0000","2020-09-27T01:34:02.929+0000","2020-09-27T01:34:02.929+0000",25.088929,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"<U+5927><U+6E9D><U+6EAA><U+89AA><U+6C34><U+6B65><U+9053>",NA,NA,121.598497,NA,NA,6,"<U+5167><U+6E56><U+5340>",NA,NA,"TwMoth104483",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","TW","7c07cec1-2925-443c-81f1-333e4187bdea","Wish Liu",NA,NA,NA,NA,NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,"19",NA,NA,NA,"<U+659C><U+7D0B><U+591C><U+86FE>",2016,2020-10-17
"1670","Spodoptera litura Fabricius, 1775",5109882,NA,NA,"<U+82B1><U+84EE><U+7E23>","http://twmoth.tesri.gov.tw/peo/FBMothInfo/104567",NA,NA,"HUMAN_OBSERVATION","104567","Insecta",216,"<U+5433><U+6C5F><U+570B><U+5C0F>, <U+82B1><U+84EE><U+7E23>, Taiwan",NA,NA,NA,NA,"Taiwan",151,NA,NA,NA,"e0b8cb67-6667-423d-ab71-08021b6485f3",NA,NA,12,NA,NA,NA,NA,NA,NA,"2016-06-12T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"Taiwan, Province of China",NA,"1841051165","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TwMoth104567",1,NA,"08eefeeb-e20f-4482-8e0f-f218547e2f50","tesri",NA,"TW","1841051165","Animalia",1,NA,"2020-09-27T01:31:04.090+0000","2020-09-27T01:34:03.424+0000","2020-09-27T01:34:03.424+0000",23.278822,"http://creativecommons.org/licenses/by/4.0/legalcode","ADULT","<U+5433><U+6C5F><U+570B><U+5C0F>",NA,NA,121.322426,NA,NA,6,"<U+5BCC><U+91CC><U+9109>",NA,NA,"TwMoth104567",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","TW","7c07cec1-2925-443c-81f1-333e4187bdea","<U+9673><U+79CB><U+6B63>",NA,NA,NA,NA,NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,"154",NA,NA,NA,"<U+659C><U+7D0B><U+591C><U+86FE>",2016,2020-10-17
"1671","Spodoptera litura Fabricius, 1775",5109882,NA,NA,"<U+65B0><U+5317><U+5E02>","http://twmoth.tesri.gov.tw/peo/FBMothInfo/104655",NA,NA,"HUMAN_OBSERVATION","104655","Insecta",216,"<U+53F0><U+5317><U+5927><U+5B78>, <U+65B0><U+5317><U+5E02>, Taiwan",NA,NA,NA,NA,"Taiwan",151,NA,NA,NA,"e0b8cb67-6667-423d-ab71-08021b6485f3",NA,NA,17,NA,NA,NA,NA,NA,NA,"2016-06-17T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"Taiwan, Province of China",NA,"1841051242","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TwMoth104655",1,NA,"08eefeeb-e20f-4482-8e0f-f218547e2f50","tesri",NA,"TW","1841051242","Animalia",1,NA,"2020-09-27T01:31:04.090+0000","2020-09-27T01:33:56.805+0000","2020-09-27T01:33:56.805+0000",24.942688,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"<U+53F0><U+5317><U+5927><U+5B78>",NA,NA,121.368413,NA,NA,6,"<U+4E09><U+5CFD><U+5340>",NA,NA,"TwMoth104655",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","TW","7c07cec1-2925-443c-81f1-333e4187bdea","Zack Chen",NA,NA,NA,NA,NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,"37",NA,NA,NA,"<U+659C><U+7D0B><U+591C><U+86FE>",2016,2020-10-17
"1672","Spodoptera litura Fabricius, 1775",5109882,NA,NA,"<U+65B0><U+7AF9><U+7E23>","http://twmoth.tesri.gov.tw/peo/FBMothInfo/105145",NA,NA,"HUMAN_OBSERVATION","105145","Insecta",216,"<U+5341><U+4E09><U+4F2F><U+516C> <U+798F><U+4F51><U+5BAE>, <U+65B0><U+7AF9><U+7E23>, Taiwan",NA,NA,NA,NA,"Taiwan",151,NA,NA,NA,"e0b8cb67-6667-423d-ab71-08021b6485f3",NA,NA,19,NA,NA,NA,NA,NA,NA,"2016-06-19T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"Taiwan, Province of China",NA,"1841051911","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TwMoth105145",1,NA,"08eefeeb-e20f-4482-8e0f-f218547e2f50","tesri",NA,"TW","1841051911","Animalia",1,NA,"2020-09-27T01:31:04.090+0000","2020-09-27T01:34:02.778+0000","2020-09-27T01:34:02.778+0000",24.806676,"http://creativecommons.org/licenses/by/4.0/legalcode","ADULT","<U+5341><U+4E09><U+4F2F><U+516C> <U+798F><U+4F51><U+5BAE>",NA,NA,121.032916,NA,NA,6,"<U+7AF9><U+5317><U+5E02>",NA,NA,"TwMoth105145",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","TW","7c07cec1-2925-443c-81f1-333e4187bdea","Kinoko Kyo",NA,NA,NA,NA,NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,"44",NA,NA,NA,"<U+659C><U+7D0B><U+591C><U+86FE>",2016,2020-10-17
"1673","Spodoptera litura Fabricius, 1775",5109882,NA,NA,"<U+53F0><U+5317><U+5E02>","http://twmoth.tesri.gov.tw/peo/FBMothInfo/105214",NA,NA,"HUMAN_OBSERVATION","105214","Insecta",216,"<U+864E><U+5C71><U+6B65><U+9053>, <U+53F0><U+5317><U+5E02>, Taiwan",NA,NA,NA,NA,"Taiwan",151,NA,NA,NA,"e0b8cb67-6667-423d-ab71-08021b6485f3",NA,NA,19,NA,NA,NA,NA,NA,NA,"2016-06-19T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"Taiwan, Province of China",NA,"1841051976","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TwMoth105214",1,NA,"08eefeeb-e20f-4482-8e0f-f218547e2f50","tesri",NA,"TW","1841051976","Animalia",1,NA,"2020-09-27T01:31:04.090+0000","2020-09-27T01:33:58.856+0000","2020-09-27T01:33:58.856+0000",25.032068,"http://creativecommons.org/licenses/by/4.0/legalcode","ADULT","<U+864E><U+5C71><U+6B65><U+9053>",NA,NA,121.587438,NA,NA,6,"<U+4FE1><U+7FA9><U+5340>",NA,NA,"TwMoth105214",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","TW","7c07cec1-2925-443c-81f1-333e4187bdea","<U+76E7><U+7D39><U+69AE>",NA,NA,NA,NA,NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,"101",NA,NA,NA,"<U+659C><U+7D0B><U+591C><U+86FE>",2016,2020-10-17
"1674","Spodoptera litura Fabricius, 1775",5109882,NA,NA,"<U+9AD8><U+96C4><U+5E02>","http://twmoth.tesri.gov.tw/peo/FBMothInfo/105205",NA,NA,"HUMAN_OBSERVATION","105205","Insecta",216,"85<U+5927><U+6A13>, <U+9AD8><U+96C4><U+5E02>, Taiwan",NA,NA,NA,NA,"Taiwan",151,NA,NA,NA,"e0b8cb67-6667-423d-ab71-08021b6485f3",NA,NA,18,NA,NA,NA,NA,NA,NA,"2016-06-18T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"Taiwan, Province of China",NA,"1841052018","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TwMoth105205",1,NA,"08eefeeb-e20f-4482-8e0f-f218547e2f50","tesri",NA,"TW","1841052018","Animalia",1,NA,"2020-09-27T01:31:04.090+0000","2020-09-27T01:34:03.427+0000","2020-09-27T01:34:03.427+0000",22.611708,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"85<U+5927><U+6A13>",NA,NA,120.300055,NA,NA,6,"<U+82D3><U+96C5><U+5340>",NA,NA,"TwMoth105205",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","TW","7c07cec1-2925-443c-81f1-333e4187bdea","<U+8303><U+65B9><U+51CC>",NA,NA,NA,NA,NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,"13",NA,NA,NA,"<U+659C><U+7D0B><U+591C><U+86FE>",2016,2020-10-17
"1675","Spodoptera litura Fabricius, 1775",5109882,NA,NA,"<U+53F0><U+5317><U+5E02>","http://twmoth.tesri.gov.tw/peo/FBMothInfo/105718",NA,NA,"HUMAN_OBSERVATION","105718","Insecta",216,"<U+767E><U+62C9><U+5361><U+516C><U+8DEF>, <U+53F0><U+5317><U+5E02>, Taiwan",NA,NA,NA,NA,"Taiwan",151,NA,NA,NA,"e0b8cb67-6667-423d-ab71-08021b6485f3",NA,NA,15,NA,NA,NA,NA,NA,NA,"2016-06-15T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"Taiwan, Province of China",NA,"1841052511","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TwMoth105718",1,NA,"08eefeeb-e20f-4482-8e0f-f218547e2f50","tesri",NA,"TW","1841052511","Animalia",1,NA,"2020-09-27T01:31:04.090+0000","2020-09-27T01:34:03.312+0000","2020-09-27T01:34:03.312+0000",25.180049,"http://creativecommons.org/licenses/by/4.0/legalcode","ADULT","<U+767E><U+62C9><U+5361><U+516C><U+8DEF>",NA,NA,121.54374,NA,NA,6,"<U+5317><U+6295><U+5340>",NA,NA,"TwMoth105718",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","TW","7c07cec1-2925-443c-81f1-333e4187bdea","<U+66FE><U+8070><U+8CE2>",NA,NA,NA,NA,NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,"801",NA,NA,NA,"<U+659C><U+7D0B><U+591C><U+86FE>",2016,2020-10-17
"1676","Spodoptera litura Fabricius, 1775",5109882,NA,NA,"<U+5357><U+6295><U+7E23>","http://twmoth.tesri.gov.tw/peo/FBMothInfo/106174",NA,NA,"HUMAN_OBSERVATION","106174","Insecta",216,"<U+65B0><U+5BEE>, <U+5357><U+6295><U+7E23>, Taiwan",NA,NA,NA,NA,"Taiwan",151,NA,NA,NA,"e0b8cb67-6667-423d-ab71-08021b6485f3",NA,NA,26,NA,NA,NA,NA,NA,NA,"2016-06-26T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"Taiwan, Province of China",NA,"1841052953","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TwMoth106174",1,NA,"08eefeeb-e20f-4482-8e0f-f218547e2f50","tesri",NA,"TW","1841052953","Animalia",1,NA,"2020-09-27T01:31:04.090+0000","2020-09-27T01:34:03.094+0000","2020-09-27T01:34:03.094+0000",23.750975,"http://creativecommons.org/licenses/by/4.0/legalcode","ADULT","<U+65B0><U+5BEE>",NA,NA,120.749088,NA,NA,6,"<U+9E7F><U+8C37><U+9109>",NA,NA,"TwMoth106174",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","TW","7c07cec1-2925-443c-81f1-333e4187bdea","<U+90B1><U+5CB3><U+7469>",NA,NA,NA,NA,NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,"482",NA,NA,NA,"<U+659C><U+7D0B><U+591C><U+86FE>",2016,2020-10-17
"1680","Spodoptera litura Fabricius, 1775",5109882,NA,NA,"™˜™<U+02D8>ø§","http://twmoth.tesri.gov.tw/peo/MothInfo/A56-20160625-010",NA,NA,"PRESERVED_SPECIMEN",NA,"Insecta",216,"ßB•…<U+220F>Ù§<U+2260>¨q, ™˜™<U+02D8>ø§, Taiwan",NA,"A56-20160625-010",NA,NA,"Taiwan",122,NA,NA,NA,"f3f25fcf-2930-4cf1-a495-6b31d7fa0252",NA,NA,25,NA,NA,NA,NA,NA,NA,"2016-06-25T00:00:00","A56-20160625",NA,NA,"Noctuidae",7015,NA,"Taiwan, Province of China",NA,"1934784460","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,"square meter","ab. 90000",NA,NA,NA,NA,NA,NA,NA,NA,"<U+65BD><U+79AE><U+6B63>","A56-20160625-010",1,NA,"08eefeeb-e20f-4482-8e0f-f218547e2f50","tesri",NA,"TW","1934784460","Animalia",1,NA,"2020-10-07T03:58:28.593+0000","2020-10-07T15:44:04.835+0000","2020-10-07T15:44:04.835+0000",24.450769,"http://creativecommons.org/licenses/by/4.0/legalcode","ADULT","ßB•…<U+220F>Ù§<U+2260>¨q",NA,NA,118.392912,NA,NA,6,"™˜¥Ú¬Ì",NA,NA,"A56-20160625-010",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,"A56","Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","TW","7c07cec1-2925-443c-81f1-333e4187bdea",NA,NA,NA,NA,NA,"square meter","Light trap","Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,"65",NA,NA,NA,"<U+659C><U+7D0B><U+591C><U+86FE>",2016,2020-10-17
"1683","Spodoptera litura Fabricius, 1775",5109882,NA,"Taiwan",NA,NA,NA,NA,"HUMAN_OBSERVATION","18702737","Insecta",216,"Taiwan, Taiwan","Observations",NA,NA,337,"Taiwan",235,NA,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2018-11-28T22:34:13",7,NA,NA,NA,NA,NA,NA,"2016-06-07T19:37:00",NA,NA,"00:37:00Z","Noctuidae",7015,NA,"Taiwan, Province of China",NA,"1946357149","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thrashchang","https://www.inaturalist.org/observations/18702737",NA,NA,"40434999",NA,NA,"<U+5F35><U+6052><U+5609>","18702737",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"TW","1946357149","Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:19:37.802+0000","2020-10-11T14:19:37.802+0000",23.571538,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,120.266739,NA,"2018-11-29T08:41:59.000+0000",6,NA,NA,NA,"https://www.inaturalist.org/observations/18702737",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","<U+5F35><U+6052><U+5609>",NA,"https://www.inaturalist.org/observations/18702737","© <U+5F35><U+6052><U+5609> some rights reserved","<U+5F35><U+6052><U+5609>",NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,"124875",5109882,"ACCEPTED","SPECIES",NA,NA,"2016/06/07 7:37 PM CST","<U+53F0><U+7063><U+96F2><U+6797><U+7E23>",NA,NA,2016,2020-10-17
"1684","Spodoptera litura Fabricius, 1775",5109882,"Creative Commons - Share Alike",NA,NA,NA,"https://www.ncbi.nlm.nih.gov/nuccore/MK032849",NA,"MATERIAL_SAMPLE",NA,"Insecta",216,"India",NA,NA,NA,NA,"India",161,NA,NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",NA,NA,7,NA,NA,NA,NA,NA,NA,"2016-06-07T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"India",NA,"2249679063","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBGL25285-19",NA,NA,"fb5e4c2a-579c-434b-a446-3a665dd732ad",NA,NA,"IN","2249679063","Animalia",1,"en","2020-09-03T03:46:09.404+0000","2020-09-05T05:54:32.081+0000","2020-09-05T05:54:32.081+0000",13.59,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,79.56,NA,NA,6,NA,NA,NA,"http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBGL25285-19",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",NA,NA,NA,NA,"Barcode of Life Datasystems",NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,2016,2020-10-17
"1685","Spodoptera litura Fabricius, 1775",5109882,"Creative Commons - Share Alike",NA,NA,NA,"https://www.ncbi.nlm.nih.gov/nuccore/MK032851",NA,"MATERIAL_SAMPLE",NA,"Insecta",216,"India",NA,NA,NA,NA,"India",161,NA,NA,NA,"040c5662-da76-4782-a48e-cdea1892d14c",NA,NA,7,NA,NA,NA,NA,NA,NA,"2016-06-07T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"India",NA,"2249680282","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBGL25289-19",NA,NA,"fb5e4c2a-579c-434b-a446-3a665dd732ad",NA,NA,"IN","2249680282","Animalia",1,"en","2020-09-03T03:46:09.404+0000","2020-09-05T05:54:21.315+0000","2020-09-05T05:54:21.315+0000",16.81,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,81.99,NA,NA,6,NA,NA,NA,"http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBGL25289-19",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE",NA,"b3bf3a83-1f68-4541-a03f-330d30d567f5",NA,NA,NA,NA,"Barcode of Life Datasystems",NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,2016,2020-10-17
"1690","Spodoptera litura Fabricius, 1775",5109882,NA,"Islands",NA,NA,NA,NA,"HUMAN_OBSERVATION","4338022","Insecta",216,"Islands, Hong Kong","Observations",NA,NA,3826,"Hong Kong",235,NA,NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-10-13T10:23:15",28,NA,NA,NA,NA,NA,NA,"2016-07-28T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"Hong Kong",NA,"1453138804","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brian_worthington","http://www.inaturalist.org/observations/4338022",NA,NA,"8525512",NA,NA,"Brian Worthington","4338022",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"HK","1453138804","Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:18:30.794+0000","2020-10-11T14:18:30.794+0000",22.308393,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,113.923907,NA,"2019-06-11T16:57:34.000+0000",7,NA,NA,NA,"http://www.inaturalist.org/observations/4338022","Light Trap HKU_BMW01523","PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Brian Worthington",NA,"https://www.inaturalist.org/observations/4338022","© Brian Worthington some rights reserved","Brian Worthington",NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,"124875",5109882,"ACCEPTED","SPECIES",NA,NA,"2016-07-28","chek lap kok",NA,NA,2016,2020-10-17
"1694","Spodoptera litura Fabricius, 1775",5109882,NA,NA,"<U+96F2><U+6797><U+7E23>","http://twmoth.tesri.gov.tw/peo/FBMothInfo/109515",NA,NA,"HUMAN_OBSERVATION","109515","Insecta",216,"<U+6A1F><U+6E56><U+751F><U+614B><U+570B><U+6C11><U+4E2D><U+5C0F><U+5B78>, <U+96F2><U+6797><U+7E23>, Taiwan",NA,NA,NA,NA,"Taiwan",151,NA,NA,NA,"e0b8cb67-6667-423d-ab71-08021b6485f3",NA,NA,24,NA,NA,NA,NA,NA,NA,"2016-07-24T00:00:00",NA,NA,NA,"Noctuidae",7015,NA,"Taiwan, Province of China",NA,"1841056270","Spodoptera","Spodoptera",1765207,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TwMoth109515",1,NA,"08eefeeb-e20f-4482-8e0f-f218547e2f50","tesri",NA,"TW","1841056270","Animalia",1,NA,"2020-09-27T01:31:04.090+0000","2020-09-27T01:34:03.275+0000","2020-09-27T01:34:03.275+0000",23.604173,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"<U+6A1F><U+6E56><U+751F><U+614B><U+570B><U+6C11><U+4E2D><U+5C0F><U+5B78>",NA,NA,120.631873,NA,NA,7,"<U+53E4><U+5751><U+9109>",NA,NA,"TwMoth109515",NA,"PRESENT","Lepidoptera",797,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","TW","7c07cec1-2925-443c-81f1-333e4187bdea","<U+6797><U+6587><U+74A8>",NA,NA,NA,NA,NA,NA,"Spodoptera litura Fabricius, 1775",NA,"Spodoptera litura",5109882,"litura",NA,NA,NA,5109882,"ACCEPTED","SPECIES",NA,"813",NA,NA,NA,"<U+659C><U+7D0B><U+591C><U+86FE>",2016,2020-10-17
