"phylum","class","order","family","genus","species","country","adm1","lon","lat"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.148173","36.44508"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.263061","36.327004"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.058105","36.443815"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.573555","37.669554"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.545728","36.432309"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.819906","36.467464"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Shandong","117.527585","36.599261"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China","Beijing","116.260229","39.908725"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China",NA,"117.666667","27.666667"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China",NA,"117.666667","27.666667"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China",NA,"117.666667","27.666667"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","China",NA,"117.666667","27.666667"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.570075","36.925361"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.440789","36.764106"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.561203","36.806417"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.71111","35.446417"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"129.197778","35.206528"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.277869","35.518264"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.531639","36.820528"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.335333","36.931333"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.82095","36.933292"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.933417","36.927611"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.697229","35.567405"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.994917","36.979028"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.820667","36.932722"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.697229","35.567405"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.92725","36.912389"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.909906","36.823389"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.778318","35.575601"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.170114","36.778775"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"126.959961","36.850456"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.550942","35.415997"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.921094","35.538167"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.681167","35.550306"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.556611","35.429556"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.65458","35.327179"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"129.075667","35.576639"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"129.280389","35.48"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.940944","35.420333"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.8225","35.533611"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.308028","36.938778"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"129.006306","35.189611"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.844779","35.458792"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.440789","36.764106"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.659011","36.936181"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.188728","35.433161"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.691778","36.969917"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.691778","36.969917"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.601694","36.896556"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.812167","35.442806"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.163972","36.969278"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.060861","35.59475"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.146428","36.959289"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.826386","35.311356"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.605972","36.86"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"126.292472","36.767278"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"129.32675","36.9785"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.505583","36.826583"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.205833","38.210139"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.308556","36.9385"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.038069","36.842567"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"127.227494","36.889264"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"129.203583","35.206639"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.545889","36.781306"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.449819","35.441178"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.447528","35.274889"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"128.192883","38.223628"
"Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula","South Korea",NA,"129.076111","35.420389"
