"","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","dataGeneralizations","datasetKey","datasetName","dateIdentified","day","dynamicProperties","elevation","elevationAccuracy","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/nick","http://unknown.org/occurrenceDetails","http://unknown.org/recordId","identificationID","identificationRemarks","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","installationKey","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","otherCatalogNumbers","phylum","phylumKey","preparations","previousIdentifications","programmeAcronym","projectId","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","sex","species","speciesKey","specificEpithet","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate"
"76","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Australian Capital Territory",NA,"HUMAN_OBSERVATION","3392369","Insecta",216,"Higgins, ACT, Australian Capital Territory, Australia",NA,NA,NA,NA,NA,"Australia",144,"Verbatim identification provided (did not align to national taxonomy)","c19a8f6e-c368-494d-942e-10108d8867a7",NA,NA,5,NA,NA,NA,"2018-03-05T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"Australia","2634816899","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alison Milton | Alison Milton","93f74414-ba81-4bba-baf2-8ec1033d3dd0",1,NA,NA,"19893c10-381e-4534-9bb8-6c37d03ad29e",NA,NA,"AU",2634816899,"Animalia",1,NA,"2020-10-13T18:17:26.912+0000","2020-10-13T18:20:24.985+0000","2020-10-13T18:20:24.985+0000",-35.238122,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Higgins, ACT",NA,NA,149.029353,NA,3,NA,"93f74414-ba81-4bba-baf2-8ec1033d3dd0","Not Sensitive","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","AU","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","Alison Milton",NA,"https://biocache.ala.org.au/occurrences/93f74414-ba81-4bba-baf2-8ec1033d3dd0",NA,NA,NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,NA,4995411,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"African black beetle",2018,2020-10-17
"77","Heteronychus arator (Fabricius, 1775)",4995411,NA,"South Australia",NA,"HUMAN_OBSERVATION","11732983","Insecta",216,"South Australia, Australia","Observations",NA,NA,NA,NA,"Australia",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2018-04-29T12:09:16",23,NA,NA,NA,"2018-04-23T11:26:00",NA,NA,"01:26:00Z","Dynastidae",4205,NA,NA,"Australia","1841246039","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"cpressy","https://www.inaturalist.org/observations/11732983",NA,"25813100",NA,"Adam Yates","11732983",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AU",1841246039,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:29:25.464+0000","2020-10-11T14:29:25.464+0000",-34.916506,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,138.605151,"2020-10-01T07:05:14.000+0000",4,NA,"https://www.inaturalist.org/observations/11732983","Field Notes - Found near large expanse of grass next to a river with some trees around. size of thumb nail","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","cpressy",NA,"https://www.inaturalist.org/observations/11732983","© cpressy some rights reserved","cpressy",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2018-04-23T11:26","South Australia, AU",NA,NA,2018,2020-10-17
"80","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Western Australia",NA,"HUMAN_OBSERVATION",NA,"Insecta",216,"Western Australia, Australia",NA,NA,NA,NA,NA,"Australia",156,"Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Heteronychus arator]]","e3ce628e-9683-4af7-b7a9-47eef785d3bb",NA,NA,28,NA,NA,NA,"2018-04-28T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"Australia","1844517616","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71323035-d3fc-444e-887e-9c203f981615",NA,NA,NA,"19893c10-381e-4534-9bb8-6c37d03ad29e",NA,NA,"AU",1844517616,"Animalia",1,NA,"2020-10-07T21:23:20.479+0000","2020-10-07T21:28:27.769+0000","2020-10-07T21:28:27.769+0000",-33.4,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,115.7,NA,4,NA,"71323035-d3fc-444e-887e-9c203f981615",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","AU","17726825-3aa2-4fbc-b0e3-303d3fc5702f","<a href='https://bee.questagame.com/#/profile/15286?questagame_user_id=15286'>Jordana1971 | questagame.com</a>","questagame-162052","https://biocache.ala.org.au/occurrences/71323035-d3fc-444e-887e-9c203f981615",NA,NA,NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator","urn:lsid:biodiversity.org.au:afd.taxon:9ecb8f2e-7852-4eea-badf-6fabc5ec1079",NA,4995411,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"African Black Beetle",2018,2020-10-17
"81","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Auckland",NA,"HUMAN_OBSERVATION","12622819","Insecta",216,"Auckland, New Zealand","Observations",NA,NA,NA,3,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2018-05-20T00:32:03",20,NA,NA,NA,"2018-05-20T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"New Zealand","1847558930","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"stephen_thorpe","https://www.inaturalist.org/observations/12622819",NA,"27526845",NA,"Stephen Thorpe","12622819",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1847558930,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:41:40.366+0000","2020-10-11T14:41:40.366+0000",-36.929129,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,174.662322,"2018-05-20T05:39:34.000+0000",5,NA,"https://www.inaturalist.org/observations/12622819","Crum Park. Under rotten wood near field margin.","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Stephen Thorpe",NA,"https://www.inaturalist.org/observations/12622819","© Stephen Thorpe some rights reserved","Stephen Thorpe",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2018-05-20","Titirangi, Auckland",NA,NA,2018,2020-10-17
"84","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Taranaki",NA,"HUMAN_OBSERVATION","16513496","Insecta",216,"Taranaki, New Zealand","Observations",NA,NA,NA,NA,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2018-09-14T05:52:07",14,NA,NA,NA,"2018-09-14T12:50:00",NA,NA,"00:50:00Z","Dynastidae",4205,NA,NA,"New Zealand","1913202022","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"huirangi","https://www.inaturalist.org/observations/16513496",NA,"35478961",NA,"Stephen Thorpe","16513496",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1913202022,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:19:20.630+0000","2020-10-11T14:19:20.630+0000",-39.051667,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,174.249722,"2018-09-14T05:52:29.000+0000",9,NA,"https://www.inaturalist.org/observations/16513496",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","huirangi",NA,"https://www.inaturalist.org/observations/16513496","© huirangi some rights reserved","huirangi",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2018/09/14 12:50 PM NZST","New Plymouth, Taranaki, New Zealand",NA,NA,2018,2020-10-17
"85","Heteronychus arator (Fabricius, 1775)",4995411,NA,"New South Wales",NA,"HUMAN_OBSERVATION",NA,"Insecta",216,"New South Wales, Australia",NA,NA,NA,NA,NA,"Australia",156,"Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Heteronychus arator]]","e3ce628e-9683-4af7-b7a9-47eef785d3bb",NA,NA,28,NA,NA,NA,"2018-09-28T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"Australia","2432600116","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45af1b39-54af-466f-ab4e-d3e895825b63",NA,NA,NA,"19893c10-381e-4534-9bb8-6c37d03ad29e",NA,NA,"AU",2432600116,"Animalia",1,NA,"2020-10-07T21:23:20.479+0000","2020-10-07T21:28:27.328+0000","2020-10-07T21:28:27.328+0000",-33.1,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,151.6,NA,9,NA,"45af1b39-54af-466f-ab4e-d3e895825b63",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","AU","17726825-3aa2-4fbc-b0e3-303d3fc5702f","<a href='https://bee.questagame.com/#/profile/19104?questagame_user_id=19104'>captainhowdy4 | questagame.com</a>","questagame-198879","https://biocache.ala.org.au/occurrences/45af1b39-54af-466f-ab4e-d3e895825b63",NA,NA,NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator","urn:lsid:biodiversity.org.au:afd.taxon:9ecb8f2e-7852-4eea-badf-6fabc5ec1079",NA,4995411,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"African Black Beetle",2018,2020-10-17
"86","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Australian Capital Territory",NA,"HUMAN_OBSERVATION","3599855","Insecta",216,"Jerrabomberra Wetlands, Australian Capital Territory, Australia",NA,NA,NA,NA,NA,"Australia",144,"Verbatim identification provided (did not align to national taxonomy)","c19a8f6e-c368-494d-942e-10108d8867a7",NA,NA,22,NA,NA,NA,"2018-09-22T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"Australia","2634805089","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodney & Deborah Ralph | KimPullen","cdab0f77-949b-4fb0-a7fc-5ef9ae7711f6",1,NA,NA,"19893c10-381e-4534-9bb8-6c37d03ad29e",NA,NA,"AU",2634805089,"Animalia",1,NA,"2020-10-13T18:17:26.912+0000","2020-10-13T18:20:21.737+0000","2020-10-13T18:20:21.737+0000",-35.314232,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Jerrabomberra Wetlands",NA,NA,149.159685,NA,9,NA,"cdab0f77-949b-4fb0-a7fc-5ef9ae7711f6","Not Sensitive","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","AU","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","Rodney & Deborah Ralph",NA,"https://biocache.ala.org.au/occurrences/cdab0f77-949b-4fb0-a7fc-5ef9ae7711f6",NA,NA,NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,NA,4995411,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"African black beetle",2018,2020-10-17
"87","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Hawke's Bay",NA,"HUMAN_OBSERVATION","17762703","Insecta",216,"Hawke's Bay, New Zealand","Observations",NA,NA,NA,61,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2018-10-23T03:53:36",23,NA,NA,NA,"2018-10-23T11:43:00",NA,NA,"22:43:00Z","Dynastidae",4205,NA,NA,"New Zealand","1932338722","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"mike68lusk","https://www.inaturalist.org/observations/17762703",NA,"38057355",NA,"Stephen Thorpe","17762703",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1932338722,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:19:28.408+0000","2020-10-11T14:19:28.408+0000",-39.702595,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,176.898385,"2018-10-23T23:01:01.000+0000",10,NA,"https://www.inaturalist.org/observations/17762703",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Mike Lusk",NA,"https://www.inaturalist.org/observations/17762703","© Mike Lusk some rights reserved","Mike Lusk",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2018/10/23 11:43 AM NZDT","Havelock North, New Zealand",NA,NA,2018,2020-10-17
"89","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Australian Capital Territory",NA,"HUMAN_OBSERVATION","3871950","Insecta",216,"Higgins, ACT, Australian Capital Territory, Australia",NA,NA,NA,NA,NA,"Australia",144,"Verbatim identification provided (did not align to national taxonomy)","c19a8f6e-c368-494d-942e-10108d8867a7",NA,NA,28,NA,NA,NA,"2018-10-28T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"Australia","2634814951","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alison Milton | KimPullen","a6e6483a-edb2-4f5a-b2fe-961cfd2ce93f",1,NA,NA,"19893c10-381e-4534-9bb8-6c37d03ad29e",NA,NA,"AU",2634814951,"Animalia",1,NA,"2020-10-13T18:17:26.912+0000","2020-10-13T18:20:25.060+0000","2020-10-13T18:20:25.060+0000",-35.238143,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Higgins, ACT",NA,NA,149.029435,NA,10,NA,"a6e6483a-edb2-4f5a-b2fe-961cfd2ce93f","Not Sensitive","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","AU","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","Alison Milton",NA,"https://biocache.ala.org.au/occurrences/a6e6483a-edb2-4f5a-b2fe-961cfd2ce93f",NA,NA,NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,NA,4995411,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"African black beetle",2018,2020-10-17
"90","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Hawke's Bay",NA,"HUMAN_OBSERVATION","21011735","Insecta",216,"Hawke's Bay, New Zealand","Observations",NA,NA,NA,488,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2019-03-08T01:53:50",8,NA,NA,NA,"2018-11-08T11:40:00",NA,NA,"22:40:00Z","Dynastidae",4205,NA,NA,"New Zealand","2013015523","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"mike68lusk","https://www.inaturalist.org/observations/21011735",NA,"46890257",NA,"john_early","21011735",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",2013015523,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:19:30.369+0000","2020-10-11T14:19:30.369+0000",-39.662219,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,177.050246,"2019-03-08T01:53:51.000+0000",11,NA,"https://www.inaturalist.org/observations/21011735",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Mike Lusk",NA,"https://www.inaturalist.org/observations/21011735","© Mike Lusk some rights reserved","Mike Lusk",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2018/11/08 11:40 AM NZDT","Clifton 4172, New Zealand",NA,NA,2018,2020-10-17
"91","Heteronychus arator (Fabricius, 1775)",4995411,NA,"New South Wales",NA,"HUMAN_OBSERVATION",NA,"Insecta",216,"New South Wales, Australia",NA,NA,NA,NA,NA,"Australia",156,"Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Heteronychus arator]]","e3ce628e-9683-4af7-b7a9-47eef785d3bb",NA,NA,16,NA,NA,NA,"2018-11-16T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"Australia","2432647390","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bdc764ea-ab48-458a-b140-cba1cfb73f62",NA,NA,NA,"19893c10-381e-4534-9bb8-6c37d03ad29e",NA,NA,"AU",2432647390,"Animalia",1,NA,"2020-10-07T21:23:20.479+0000","2020-10-07T21:28:36.234+0000","2020-10-07T21:28:36.234+0000",-33.4,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,151.5,NA,11,NA,"bdc764ea-ab48-458a-b140-cba1cfb73f62",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","AU","17726825-3aa2-4fbc-b0e3-303d3fc5702f","<a href='https://bee.questagame.com/#/profile/4790?questagame_user_id=4790'>Regb | questagame.com</a>","questagame-210789","https://biocache.ala.org.au/occurrences/bdc764ea-ab48-458a-b140-cba1cfb73f62",NA,NA,NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator","urn:lsid:biodiversity.org.au:afd.taxon:9ecb8f2e-7852-4eea-badf-6fabc5ec1079",NA,4995411,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"African Black Beetle",2018,2020-10-17
"92","Heteronychus arator (Fabricius, 1775)",4995411,NA,"South Australia",NA,"HUMAN_OBSERVATION","18956318","Insecta",216,"South Australia, Australia","Observations",NA,NA,NA,3,"Australia",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2018-12-13T09:17:12",11,NA,NA,NA,"2018-12-11T19:32:34",NA,NA,"09:02:34Z","Dynastidae",4205,NA,NA,"Australia","1950016934","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"seamus-doherty","https://www.inaturalist.org/observations/18956318",NA,"41275861",NA,"Thomas Mesaglio","18956318",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AU",1950016934,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:29:11.874+0000","2020-10-11T14:29:11.874+0000",-34.875896,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,138.585041,"2018-12-13T09:17:13.000+0000",12,NA,"https://www.inaturalist.org/observations/18956318",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","seamus-doherty",NA,"https://www.inaturalist.org/observations/18956318","© seamus-doherty some rights reserved","seamus-doherty",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2018-12-11 7:32:34 pm ACDT","24 Princes St, Prospect SA 5082, Australia",NA,NA,2018,2020-10-17
"93","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Gisborne",NA,"HUMAN_OBSERVATION","19096924","Insecta",216,"Gisborne, New Zealand","Observations",NA,NA,NA,59,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2018-12-19T20:38:49",11,NA,NA,NA,"2018-12-11T14:22:00",NA,NA,"01:22:00Z","Dynastidae",4205,NA,NA,"New Zealand","1993712057","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"kiwifergus","https://www.inaturalist.org/observations/19096924",NA,"41613923",NA,"Stephen Thorpe","19096924",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1993712057,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:28:37.298+0000","2020-10-11T14:28:37.298+0000",-38.694518,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,178.071714,"2018-12-21T01:54:08.000+0000",12,NA,"https://www.inaturalist.org/observations/19096924",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Mark Tutty",NA,"https://www.inaturalist.org/observations/19096924","© Mark Tutty some rights reserved","Mark Tutty",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2018/12/11 2:22 PM NZDT","Wainui, Gisborne 4010, New Zealand",NA,NA,2018,2020-10-17
"96","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Northland",NA,"HUMAN_OBSERVATION","5125942","Insecta",216,"Northland, New Zealand","Observations",NA,NA,NA,6,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2017-02-17T22:43:27",14,NA,NA,NA,"2017-02-14T17:28:00",NA,NA,"04:28:00Z","Dynastidae",4205,NA,NA,"New Zealand","1453432852","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"zaschf","http://naturewatch.org.nz/observations/5125942",NA,"10471122",NA,"Frits Schouten","5125942",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1453432852,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:31:39.695+0000","2020-10-11T14:31:39.695+0000",-35.281502,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,174.090426,"2017-07-05T01:38:22.000+0000",2,NA,"http://naturewatch.org.nz/observations/5125942","Another pest beetle, this time found at the Paihia Fire Station","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Frits Schouten",NA,"https://www.inaturalist.org/observations/5125942","© Frits Schouten some rights reserved","Frits Schouten",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2017/02/14 5:28 PM NZDT","paihia fire station",NA,NA,2017,2020-10-17
"97","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Hawke's Bay",NA,"HUMAN_OBSERVATION","5193103","Insecta",216,"Hawke's Bay, New Zealand","Observations",NA,NA,NA,31,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2017-02-28T03:15:47",26,NA,NA,NA,"2017-02-26T23:48:00",NA,NA,"10:48:00Z","Dynastidae",4205,NA,NA,"New Zealand","1453463458","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"mike68lusk","http://naturewatch.org.nz/observations/5193103",NA,"10663104",NA,"Stephen Thorpe","5193103",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1453463458,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:36:27.245+0000","2020-10-11T14:36:27.245+0000",-39.668267,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,177.076092,"2017-03-01T01:13:37.000+0000",2,NA,"http://naturewatch.org.nz/observations/5193103","common in dunes body length 12mm approx","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Mike Lusk",NA,"https://www.inaturalist.org/observations/5193103","© Mike Lusk some rights reserved","Mike Lusk",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2017/02/26 11:48 PM NZDT","Clifton 4172, New Zealand",NA,NA,2017,2020-10-17
